gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,32,0,1,71.13218756920809,2072.636304023413,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False
0,0,1,0,54,1,0,101.84143105083287,5617.824922721824,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,False,True,True,False
0,0,0,1,1,0,0,30.729085082948433,30.729085082948433,False,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0,0,0,0,35,1,1,100.4695655728324,3521.6239978872577,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,0,16,1,1,93.64929254798258,1519.4055624795983,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,0,1,1,0,70.01877063220125,70.01877063220125,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,0,0,0,1,1,1,44.63211353033263,44.63211353033263,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0,0,0,0,44,1,1,104.80236690939424,4607.884840981023,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,True
0,0,0,0,20,1,0,94.49581303424155,2000.1887869433958,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,False
0,0,0,0,2,1,1,49.08701205429189,91.1,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
0,0,0,0,6,0,1,46.20749815868553,302.4806978691069,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False
0,0,0,0,34,0,0,77.17439188654157,2552.396471998136,True,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,True,True,False,True,False,True,False
0,0,0,0,3,1,1,46.34492875016894,143.33967957578406,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True
0,0,0,0,53,1,0,104.35657075612879,5636.544286752989,False,False,True,False,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False
0,0,0,0,1,1,0,86.04084093721009,86.04084093721009,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True
0,0,0,0,10,1,1,81.76281454414374,831.1972687386224,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True
1,1,0,0,12,1,1,95.58050127369005,1200.5823462264034,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,0,70,1,1,107.9222887195471,7529.494539839363,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False
1,0,0,0,3,1,0,51.447882246375244,165.81381195652457,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True
0,0,0,0,5,1,1,89.3551914633398,477.602338428764,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False
0,0,0,0,4,1,1,99.48719605834737,420.7134604664447,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,0,11,1,1,72.94943227209143,923.937731509424,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,1,0,10,1,1,87.45388699873695,915.4509233591101,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
1,0,0,0,12,0,1,45.33178618884302,519.2137835313221,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False
0,0,0,0,54,1,0,102.73399297826565,5630.854445826119,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False
0,0,0,0,3,1,1,70.71737501282621,259.6348632712295,True,False,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,False
0,0,0,0,13,1,1,71.74518993520904,913.5151161380489,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
0,0,0,0,8,1,0,101.05490046059394,841.7196468932541,True,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False
0,0,1,1,23,1,1,96.90611990382618,2341.2213638600333,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,0,1,1,0,78.86086480612143,78.86086480612143,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
1,0,0,0,2,1,0,55.12670416918349,113.36901951618104,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True
1,1,0,0,7,1,0,73.04293343970198,547.890974073254,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True
1,0,0,0,28,1,1,93.67781814310271,2665.4422610049337,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False
0,1,0,0,38,1,1,98.50923890413453,3644.185131041636,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False
0,0,0,0,18,1,1,86.47793669538464,1559.9041408914795,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False
0,0,0,0,12,1,1,89.527786236538,1095.5726556989375,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,False
0,0,0,0,28,1,0,99.66266558982619,2809.319240617462,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,True,True,False
1,0,0,0,1,1,1,75.45033221639001,75.45033221639001,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,1,1,1,69.51834018764352,69.51834018764352,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,16,1,1,86.82578623271506,1422.9435838946363,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,False,False,True,True,False
0,0,0,0,4,1,1,78.71099007611492,324.52233518901915,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
1,0,0,0,4,0,0,49.36636619170843,200.19073264474122,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False
1,0,0,0,67,1,0,116.19869556357119,7752.813592197564,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False
0,0,0,0,7,0,0,45.319049206403854,337.72636172906573,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
0,0,0,0,39,1,1,102.87903579993525,3995.353858521657,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False
1,0,0,1,43,0,0,26.18514725661527,1062.6914666775638,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,False,False
1,0,0,0,5,1,0,20.82886286129079,115.43698417191315,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0,0,0,0,10,1,0,86.05897035566483,834.0271158602234,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False
0,0,0,0,17,0,1,49.57487807430216,836.2945396214918,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True
0,1,0,0,22,0,1,56.99362474790254,1174.0472335515053,False,True,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True
1,0,0,0,7,1,1,97.58752152524787,673.1849271036838,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False
1,0,0,0,4,1,1,88.40791555664563,369.28855635899936,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False
0,0,0,0,9,1,1,83.65988810302099,794.6954026277707,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
0,0,0,0,34,1,1,100.29129726465213,3399.0018508882617,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,1,0,0,3,1,1,79.8302499865504,260.83312627576476,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False
0,0,1,0,63,1,1,94.83092966157919,5936.254891035511,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False
1,0,0,0,1,1,0,20.0623743084864,20.0623743084864,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
1,0,0,0,7,0,0,31.919592180289825,222.2684309320235,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True
0,0,0,0,1,1,1,80.5149557849811,80.5149557849811,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0,0,0,0,13,1,1,81.55207897653429,1124.6672102127668,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
0,1,0,0,26,1,1,85.82587935069884,2225.7614141805047,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False
0,0,0,0,1,1,0,19.956339535071262,19.956339535071262,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0,0,0,1,4,1,0,83.16493149687845,335.8284735669692,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True
0,0,0,0,1,1,1,70.89067002593949,70.89067002593949,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,3,1,0,87.2966880917252,266.2425944584271,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True
1,0,1,0,16,1,1,70.1733389363131,1157.2557506050296,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,0,1,0,32,1,1,91.07003981230861,2954.2809601910453,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False
1,0,0,0,18,1,1,98.43908415992085,1745.2853903961418,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
1,0,0,0,7,1,0,49.71727575253761,346.3536545152257,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True
0,0,0,0,50,1,0,108.64290734959005,5430.375866149603,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,True,False,True,False
0,0,0,0,2,1,1,88.0050773396315,181.00153712261306,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False
0,0,0,0,1,0,0,40.7408512949538,40.7408512949538,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False
0,0,0,0,1,1,1,57.82227768013774,57.82227768013774,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
1,0,0,1,27,1,1,75.53558843169154,2068.6972266988664,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False
0,0,0,0,6,1,0,89.6684744959196,577.4476499680333,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True
1,0,1,0,31,0,0,51.63673155262865,1453.8260075881508,True,True,False,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,0,0,0,67,1,1,101.65111303210966,6869.90764033127,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False
0,0,0,0,1,1,1,81.75290897464247,81.75290897464247,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
1,0,0,0,10,0,0,29.47225754531791,255.20609265046377,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True
0,0,0,0,67,1,1,89.73500695874425,6127.55845939731,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,True,True,True,False,True,False,True,False
0,0,1,0,66,1,1,106.01495089297075,6979.212004471216,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False
0,0,0,0,6,1,1,80.38550196879002,523.2184550791129,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False
0,1,0,0,32,1,1,95.89017729829273,3182.2340524998976,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False
0,0,0,0,1,1,1,94.17281612999143,94.17281612999143,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,0,3,1,1,50.8873985866006,151.47871578991283,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
0,1,0,0,32,1,1,94.99993080520193,3162.668645011393,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False
0,0,0,0,52,1,1,103.01741438854631,5622.540982745389,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
1,0,0,0,9,0,0,23.793655033189502,255.0919615627018,False,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False
1,0,0,0,2,1,1,46.13877493881932,96.24260815854458,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,4,1,0,46.483956510738345,193.69912362268136,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True
1,1,0,0,37,1,1,100.18790417430954,3746.560355483552,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False
1,0,0,0,24,1,1,87.56991383604982,2096.6693387221053,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,True,True,False
0,0,0,0,6,0,1,42.52656078407604,296.9475690767003,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False
0,0,0,0,13,1,1,94.42120737608995,1303.150335778168,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,False
0,0,1,0,70,1,0,114.70947351268522,7809.965887539479,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,False,False
1,0,0,0,68,1,1,104.39411026681482,7272.3646012364625,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,True,False
1,0,1,0,53,0,0,50.075109722567504,2571.598813180861,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False
0,0,0,0,17,1,0,92.48477622560016,1620.9536302160645,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False
1,0,0,0,55,1,0,99.40104682579084,5616.42769698326,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,True,False
0,0,0,0,24,1,0,79.18283173877902,1861.9125188236653,True,False,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,True
0,0,0,0,19,1,1,94.8403961028491,1787.2302031471584,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
0,0,0,0,4,1,0,70.62758599586684,277.35862406613074,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1,0,1,0,4,1,0,74.74967182251906,303.825347681297,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,18,1,0,74.61437472508028,1424.1991290975748,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False
0,0,1,0,15,1,0,85.82523960001538,1377.7723042215134,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False
0,0,0,0,43,1,1,101.51774093818055,4528.112954721181,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False
1,0,0,0,69,1,1,105.81521801782694,7354.068403314461,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False
0,0,1,0,30,0,1,62.50049990129396,1735.594499149792,False,True,True,True,True,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False
0,0,0,0,8,1,1,101.4071085177106,823.2182618949198,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,1,0,0,20,1,0,93.69163466371081,1970.0680256809917,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False
0,0,1,0,3,0,0,28.763351940416378,93.41554486702685,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
0,0,1,0,50,1,1,94.68712586041762,4811.6069142976685,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,1,0,44,1,1,82.20985319247674,3597.4037093247157,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False
0,0,0,0,7,1,1,88.3983183428284,590.3480527326096,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0,0,1,0,14,1,1,87.74518548085777,1258.7186789600764,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False
0,0,1,1,1,1,1,20.20379186499547,20.20379186499547,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True
1,0,0,0,2,1,0,75.51245878903286,154.43399327125732,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True
0,1,0,0,25,1,1,97.20224956839154,2497.061493737837,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False
0,0,0,0,17,1,1,85.07227605862228,1451.6236077463361,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
1,0,0,0,16,1,1,85.94347678568086,1448.878133331009,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False
0,0,0,0,6,1,1,77.79238720037893,506.2701424837319,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,12,0,1,56.348846935692,714.2856716453733,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,True,False
0,0,0,0,8,1,1,103.46177710675207,846.3771890023957,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False
0,0,0,0,31,1,0,84.23570102743199,2782.645181322593,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,True,True,False,False,False,True,False
1,0,0,0,4,1,0,79.06383595902214,327.6158229211191,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
0,0,0,0,9,1,1,98.1857475974463,919.1885865547569,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,False,True,True,False
1,0,0,0,38,1,1,99.52738782216055,3729.4640220505394,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False
0,0,0,0,1,1,0,80.16668110394777,80.16668110394777,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0,0,1,0,64,1,0,81.62461848614429,5154.002865564245,False,False,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,False,True,False,False
0,0,0,0,8,1,1,85.0534295654405,762.7849383543397,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False
1,1,0,0,1,1,1,74.4,74.4,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,1,1,1,71.56370031686411,71.56370031686411,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True
0,0,0,0,11,1,1,96.39867297640377,1061.513381191863,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,1,0,0,66,1,0,80.2435137357994,5210.6334124495315,False,False,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False
1,0,0,0,49,1,1,103.7393860871344,5031.46863997818,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
0,0,0,0,1,1,1,82.12808827064373,82.12808827064373,True,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,1,0,1,24.210528062470587,24.210528062470587,False,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,True
0,0,0,0,1,1,0,50.10124294504338,50.10124294504338,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1,0,0,0,1,0,1,25.14849869973353,25.14849869973353,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,0,0,13,1,1,100.88764869920075,1369.23551226185,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,0,5,1,1,77.94230136366149,447.9557158053268,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False
0,0,0,0,2,1,0,89.66369689213636,161.65438080884402,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,0,1,1,0,20.712753331134248,20.712753331134248,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
1,1,0,0,66,1,0,110.85763060347142,7482.639059455111,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False
0,0,0,0,4,1,1,85.64114936043853,381.8178707693657,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,True,False
0,0,0,0,9,1,1,81.9421198471829,800.0310292617365,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
0,0,0,0,8,1,1,75.26372612705039,623.2015744198804,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False
